Physical,Analytical,Fitness,Interview,Education,Result
65,38,85,24,15,0
80,79,55,11,82,0
31,36,15,34,13,0
15,90,21,39,44,0
90,75,70,30,49,0
65,21,11,49,2,0
24,76,43,34,89,0
18,3,17,19,78,0
54,78,15,98,97,0
68,70,95,34,86,0
81,76,7,69,1,0
90,31,38,27,30,0
51,69,69,32,54,0
0,82,71,78,33,0
59,97,95,51,89,1
75,67,55,92,89,1
86,50,54,30,55,0
82,9,41,86,34,0
33,10,48,71,87,0
94,20,8,82,92,0
27,3,32,1,45,0
81,71,3,91,28,0
50,69,64,87,4,0
66,91,32,57,28,0
80,34,90,28,43,0
71,96,6,99,60,0
95,2,76,23,74,0
93,84,50,32,93,0
71,41,25,99,51,0
14,23,51,5,32,0
30,92,65,33,100,0
43,20,8,9,100,0
97,99,69,48,3,0
47,5,96,4,64,0
42,12,89,37,34,0
17,77,76,61,85,0
48,72,58,82,86,1
45,40,29,62,21,0
0,35,33,80,56,0
64,32,33,68,26,0
6,5,49,88,85,0
48,70,23,10,62,0
46,45,12,70,3,0
15,41,90,48,36,0
61,41,8,37,3,0
13,70,23,7,56,0
69,20,76,85,4,0
64,66,10,61,20,0
19,17,52,28,54,0
24,27,59,56,85,0
38,83,100,78,40,1
15,20,83,86,88,0
55,11,61,81,23,0
10,19,53,58,90,0
13,81,46,30,55,0
96,12,78,31,63,0
48,72,61,85,4,0
76,54,9,63,70,0
18,50,68,37,87,0
13,48,30,91,46,0
34,3,55,34,11,0
68,45,83,53,15,0
85,36,74,5,100,0
35,16,23,77,32,0
9,100,26,20,93,0
21,34,51,70,29,0
74,88,90,56,63,1
32,67,89,60,59,0
59,42,34,47,32,0
8,77,22,36,3,0
67,40,38,8,87,0
12,31,30,8,12,0
82,96,32,13,25,0
77,5,88,69,44,0
39,78,59,40,66,1
39,57,86,3,82,0
46,94,4,33,23,0
28,81,42,58,76,0
18,62,38,28,100,0
17,22,30,43,55,0
8,61,28,65,72,0
51,76,28,48,41,0
90,10,100,0,80,0
82,38,70,97,65,1
82,52,59,13,70,0
31,53,72,81,45,0
40,20,48,54,51,0
16,61,53,55,44,0
48,65,3,49,66,0
67,40,100,68,97,1
60,98,66,81,6,0
8,12,81,95,47,0
58,98,6,88,64,0
60,53,83,41,46,1
62,28,75,77,99,0
33,91,42,19,92,0
51,21,95,19,78,0
49,75,44,25,0,0
96,36,4,10,35,0
48,6,22,99,95,0
64,74,80,60,94,1
39,17,19,19,82,0
80,85,93,30,67,0
45,73,76,9,19,0
76,13,32,49,15,0
59,71,73,47,10,0
54,82,46,15,91,0
98,9,40,0,36,0
89,30,96,86,14,0
11,84,68,78,76,0
48,9,44,30,93,0
45,73,87,78,71,1
15,19,25,27,12,0
46,17,80,54,49,0
34,60,49,100,73,0
42,55,46,28,51,0
45,45,65,69,25,0
77,22,82,76,22,0
48,66,76,61,13,0
8,7,5,79,68,0
56,72,33,40,85,0
41,41,29,69,45,0
100,12,92,11,3,0
97,71,10,23,30,0
94,83,60,7,84,0
47,16,1,78,20,0
7,64,80,48,98,0
24,78,96,30,70,0
44,86,35,62,8,0
66,57,53,52,23,0
97,83,37,4,13,0
24,50,7,33,26,0
45,25,24,26,87,0
18,69,47,28,32,0
71,26,47,34,69,0
2,83,52,85,85,0
48,23,58,8,54,0
25,44,27,10,59,0
43,15,97,25,26,0
34,52,71,46,43,0
83,84,47,95,7,0
55,18,45,73,72,0
44,98,64,46,56,1
30,56,31,45,77,0
38,85,74,100,43,1
33,99,3,21,81,0
47,97,53,21,0,0
12,78,31,37,97,0
99,32,83,79,99,0
2,2,87,43,55,0
55,89,84,19,58,0
27,5,3,43,4,0
2,50,3,85,42,0
21,32,80,3,44,0
44,74,36,59,24,0
96,8,15,24,7,0
9,27,12,38,40,0
24,64,77,73,34,0
20,56,50,28,43,0
91,84,52,0,49,0
83,67,50,17,50,0
92,32,10,52,76,0
4,75,1,61,54,0
0,57,85,10,21,0
49,24,62,45,98,0
31,83,53,77,83,0
32,89,31,0,94,0
43,33,56,47,40,0
45,21,12,51,28,0
71,26,72,23,23,0
40,95,1,33,37,0
67,92,1,91,35,0
88,32,35,71,43,0
14,12,13,91,50,0
38,63,7,100,93,0
4,88,27,79,12,0
50,16,11,54,33,0
3,17,69,48,67,0
81,19,93,22,86,0
14,70,6,56,33,0
87,16,82,42,19,0
42,82,17,48,80,0
36,12,14,51,9,0
16,57,58,91,48,0
12,70,52,87,93,0
6,62,61,93,40,0
55,40,96,5,68,0
28,21,83,9,10,0
10,19,48,99,94,0
81,51,72,61,76,1
2,23,56,22,37,0
1,21,56,95,87,0
34,30,60,17,70,0
83,21,82,10,83,0
23,45,58,82,37,0
74,7,31,69,56,0
65,46,26,44,43,0
20,70,97,50,88,0
16,50,15,79,85,0
21,84,33,46,13,0
72,25,86,97,43,0
31,72,44,61,26,0
97,88,60,12,10,0
1,58,32,98,100,0
80,98,73,63,90,1
55,81,95,100,97,1
68,93,71,16,88,0
36,99,38,31,49,0
39,53,64,63,76,1
16,91,66,5,40,0
83,69,99,100,42,1
74,7,70,60,44,0
48,17,3,69,16,0
19,79,65,77,51,0
89,19,37,79,78,0
36,8,56,79,80,0
28,3,64,13,45,0
67,67,7,20,40,0
68,95,47,45,99,1
53,29,46,98,56,0
34,35,4,64,94,0
39,83,17,51,39,0
39,5,7,51,70,0
78,98,82,60,96,1
92,52,27,4,53,0
47,14,47,86,13,0
94,69,58,89,67,1
64,20,35,21,72,0
59,25,50,62,79,0
32,21,64,70,23,0
51,86,84,37,72,1
65,50,28,31,5,0
28,76,70,5,16,0
36,45,91,27,91,0
50,98,80,24,75,0
40,22,85,54,35,0
66,45,56,93,69,1
71,23,14,8,2,0
69,75,90,37,96,1
89,54,99,72,62,1
60,93,58,5,89,0
80,9,100,47,97,0
82,86,89,60,98,1
53,88,97,34,25,0
75,23,61,62,29,0
29,39,54,61,67,0
57,61,96,12,73,0
74,10,81,59,25,0
6,76,94,66,89,0
35,93,16,40,14,0
89,20,91,67,14,0
17,52,72,51,45,0
30,99,32,89,70,0
54,55,11,76,16,0
64,45,32,8,42,0
5,72,99,19,64,0
10,73,76,74,77,0
36,61,27,93,80,0
26,26,35,87,36,0
58,2,99,63,50,0
0,5,64,41,91,0
69,32,14,84,91,0
12,72,9,37,44,0
4,37,24,80,73,0
33,95,51,81,0,0
41,11,73,74,95,0
39,91,100,88,67,1
89,67,53,23,85,0
84,44,61,70,4,0
58,44,5,0,63,0
5,24,46,96,29,0
95,47,100,7,4,0
3,31,95,41,79,0
55,69,45,81,61,1
66,72,75,22,97,0
57,44,77,22,5,0
34,27,12,22,39,0
37,46,25,67,63,0
75,14,19,26,27,0
32,85,56,67,28,0
91,40,6,63,91,0
91,68,78,63,44,1
81,85,7,43,22,0
68,89,98,71,73,1
70,6,28,33,91,0
36,32,34,27,82,0
43,19,44,83,35,0
83,35,25,74,72,0
78,45,95,20,26,0
53,39,33,41,50,0
82,70,93,71,100,1
26,18,59,97,78,0
19,90,31,67,66,0
3,85,60,69,16,0
3,79,82,94,48,0
46,44,70,55,42,1
25,36,40,76,1,0
92,63,30,76,3,0
60,70,57,51,73,1
41,60,54,92,8,0
16,47,99,83,59,0
56,46,68,3,20,0
81,36,9,87,18,0
78,81,16,7,16,0
2,80,70,41,37,0
41,11,22,11,31,0
58,58,13,11,67,0
60,79,15,40,53,0
5,1,20,67,17,0
15,6,96,12,87,0
52,64,64,16,68,0
17,46,25,21,22,0
38,98,4,12,45,0
88,26,10,82,49,0
45,78,20,35,31,0
36,33,58,41,20,0
15,70,60,44,91,0
66,96,100,42,49,1
91,5,42,69,59,0
8,95,14,49,54,0
48,4,69,42,80,0
59,45,55,58,66,1
39,21,57,24,5,0
86,86,63,70,33,0
21,50,97,14,67,0
23,37,36,98,25,0
80,87,41,88,1,0
66,27,96,55,83,0
37,36,59,16,59,0
28,50,34,82,52,0
85,27,57,46,24,0
6,29,81,65,75,0
51,81,81,83,27,0
29,68,56,73,52,0
36,41,65,21,73,0
39,26,5,44,87,0
29,12,99,20,56,0
100,0,11,91,100,0
8,29,19,89,97,0
11,1,39,35,94,0
19,13,23,98,25,0
77,37,15,80,18,0
29,55,76,14,37,0
24,1,73,20,97,0
61,32,7,20,48,0
8,43,95,77,99,0
91,27,74,70,17,0
20,71,87,22,1,0
71,5,100,61,83,0
2,2,87,70,8,0
97,84,38,49,50,1
7,89,65,86,35,0
41,15,18,72,1,0
24,49,52,91,95,0
45,91,72,11,10,0
87,97,68,11,70,0
16,89,82,14,70,0
12,70,53,74,86,0
64,68,93,60,48,1
47,92,86,8,40,0
99,88,59,29,80,0
99,82,68,3,50,0
69,73,3,42,12,0
90,5,8,70,19,0
64,57,95,80,92,1
96,31,83,65,12,0
88,54,22,23,24,0
63,50,68,75,48,1
12,69,34,25,26,0
9,28,16,72,61,0
57,8,24,74,66,0
35,89,46,2,80,0
59,49,0,61,89,0
73,61,10,54,12,0
73,49,46,13,22,0
22,41,55,68,84,0
16,49,24,88,17,0
91,10,54,66,55,0
81,89,35,24,69,0
74,13,4,82,11,0
23,22,62,42,83,0
52,2,35,97,68,0
73,90,16,56,7,0
29,71,14,6,95,0
1,87,78,80,95,0
69,85,72,40,33,0
81,49,31,40,19,0
31,84,46,68,39,0
41,75,62,31,17,0
83,18,68,74,97,0
99,55,19,83,67,0
30,50,15,89,63,0
99,46,78,86,89,1
15,15,2,68,34,0
50,12,96,86,37,0
64,6,18,22,60,0
87,5,89,40,62,0
13,67,91,90,36,0
66,85,83,12,46,0
41,84,99,34,3,0
85,42,80,41,84,1
4,85,66,64,57,0
15,7,43,71,5,0
0,4,57,27,43,0
53,49,77,55,87,1
71,74,17,98,22,0
79,10,13,40,72,0
94,81,74,44,95,1
18,56,35,97,25,0
51,27,80,33,92,0
97,77,92,30,58,0
85,61,13,31,45,0
77,22,10,21,24,0
17,16,18,72,50,0
43,70,72,1,93,0
33,54,75,52,20,0
47,100,58,16,93,0
73,74,89,62,25,0
12,3,6,63,65,0
32,78,28,80,87,0
88,21,85,91,90,0
15,48,80,92,39,0
81,97,42,86,88,1
69,87,100,31,33,0
23,81,14,13,75,0
28,87,25,100,37,0
59,81,41,54,18,0
41,91,35,7,26,0
10,21,45,26,81,0
47,70,47,87,72,1
48,78,31,76,36,0
80,65,83,89,21,0
57,49,69,63,91,1
57,13,36,67,71,0
4,75,10,75,72,0
12,41,75,7,58,0
27,57,10,96,82,0
80,59,22,45,34,0
93,38,43,48,78,1
25,35,14,16,54,0
84,31,16,8,90,0
72,32,93,67,53,0
93,71,93,36,74,1
95,12,27,33,40,0
83,27,52,14,41,0
51,43,91,4,72,0
87,31,70,49,89,0
59,1,51,96,64,0
82,20,78,76,44,0
61,30,17,85,50,0
83,95,63,65,65,1
50,22,26,8,0,0
67,79,44,8,53,0
36,61,26,85,15,0
96,95,20,7,66,0
87,50,46,59,12,0
54,75,50,61,47,1
75,31,13,97,4,0
76,69,38,37,72,1
22,88,98,12,18,0
38,75,27,73,46,0
27,67,88,44,36,0
27,88,20,27,2,0
24,60,77,22,94,0
76,51,75,4,74,0
95,43,91,15,48,0
7,27,50,59,66,0
62,56,10,2,53,0
64,0,96,95,93,0
39,28,58,82,68,0
43,26,41,18,47,0
28,46,38,18,37,0
54,12,92,28,54,0
55,38,1,72,58,0
38,54,30,60,74,0
32,86,59,61,27,0
70,54,65,0,27,0
45,66,37,46,50,1
55,10,53,97,16,0
14,54,95,19,17,0
8,51,16,58,97,0
85,98,29,73,29,0
57,28,65,46,47,0
94,68,17,84,66,0
6,28,47,37,49,0
99,51,3,16,24,0
82,43,69,69,76,1
33,90,7,22,89,0
66,5,13,81,12,0
6,100,16,70,83,0
34,38,31,5,37,0
79,98,72,88,39,1
19,50,10,92,17,0
65,39,71,70,23,0
33,93,55,51,87,0
44,12,83,10,6,0
37,33,5,48,4,0
87,51,48,27,60,0
37,44,79,56,0,0
61,73,77,23,4,0
27,71,37,22,58,0
11,47,94,77,79,0
77,83,35,88,62,0
45,80,49,0,46,0
41,96,58,53,73,1
7,1,55,79,50,0
62,97,72,17,73,0
92,46,20,15,8,0
97,84,3,45,88,0
57,8,60,94,43,0
85,12,55,94,35,0
81,53,52,92,72,1
43,26,51,91,51,0
70,49,32,66,76,0
15,91,13,92,21,0
16,12,19,2,32,0
93,41,56,91,31,0
21,7,23,31,96,0
1,6,88,48,14,0
92,81,81,12,97,0
48,16,94,41,91,0
63,58,38,13,95,0
21,62,91,36,22,0
19,36,63,15,84,0
93,25,75,22,48,0
7,61,75,15,46,0
64,26,79,71,24,0
85,19,15,63,88,0
74,34,12,15,62,0
23,5,26,3,23,0
37,35,86,58,2,0
89,26,85,57,11,0
5,86,48,66,59,0
61,17,72,78,51,0
91,76,50,2,24,0
6,11,69,2,37,0
41,1,9,72,62,0
28,9,95,91,23,0
34,82,100,52,3,0
92,8,62,74,35,0
53,3,33,100,90,0
97,6,45,19,68,0
9,52,82,92,32,0
70,37,59,52,25,0
33,50,84,89,36,0
11,37,99,27,69,0
31,41,12,41,68,0
41,33,36,29,42,0
72,74,67,45,20,0
87,7,95,26,4,0
60,29,23,44,100,0
36,67,46,23,54,0
18,62,73,51,12,0
10,39,32,12,38,0
36,35,82,68,84,0
37,12,57,82,18,0
21,73,49,14,32,0
13,93,38,73,63,0
65,86,36,2,32,0
68,67,61,20,11,0
15,13,11,17,38,0
91,58,0,77,17,0
30,58,29,88,66,0
11,65,56,54,31,0
37,8,28,66,20,0
4,50,92,89,9,0
1,18,94,100,58,0
42,92,74,11,86,0
34,31,61,44,41,0
86,52,82,30,56,0
67,80,85,98,61,1
69,43,18,2,20,0
47,43,51,28,42,0
28,85,33,43,26,0
77,86,64,94,57,1
42,55,93,27,40,0
22,55,9,49,12,0
83,12,66,88,100,0
46,6,30,91,81,0
31,53,54,26,72,0
1,94,70,22,17,0
88,16,38,66,32,0
42,84,28,63,9,0
61,99,68,82,61,1
55,29,67,6,42,0
73,47,43,86,49,1
95,27,78,30,44,0
22,54,16,58,92,0
78,36,84,24,8,0
55,80,26,67,4,0
84,71,0,79,96,0
99,53,66,65,67,1
15,53,86,44,85,0
0,95,59,20,66,0
47,91,59,75,68,1
97,30,33,12,49,0
56,31,13,29,90,0
0,70,53,85,85,0
62,96,99,48,38,1
7,36,29,35,96,0
87,45,66,84,28,0
57,68,36,38,83,1
57,69,100,83,17,0
57,42,62,75,73,1
16,65,51,74,70,0
28,43,36,6,24,0
18,35,34,37,16,0
64,41,4,34,55,0
77,6,77,90,35,0
33,45,55,43,48,0
96,99,60,29,13,0
73,7,88,92,23,0
5,49,69,45,28,0
51,88,31,22,39,0
59,78,39,80,42,1
22,96,86,42,69,0
67,40,23,53,14,0
20,93,24,85,25,0
23,6,80,18,78,0
94,89,76,43,93,1
98,57,37,64,71,1
99,66,58,44,37,1
26,92,86,69,1,0
48,24,26,7,16,0
15,5,77,68,68,0
41,16,29,28,81,0
56,74,73,97,20,0
65,10,29,36,7,0
23,74,64,55,11,0
32,8,39,10,0,0
53,89,88,72,52,1
24,21,98,5,29,0
58,14,78,74,44,0
27,99,25,14,30,0
65,19,88,72,32,0
16,74,26,34,95,0
80,86,92,43,7,0
96,87,48,2,13,0
59,27,27,38,77,0
70,89,38,8,6,0
39,37,46,41,83,1
92,87,45,52,83,1
30,81,80,87,12,0
49,67,36,22,87,0
18,29,60,72,42,0
87,0,44,1,7,0
13,52,0,5,39,0
1,62,26,21,88,0
64,6,7,49,79,0
95,21,88,14,83,0
28,8,58,47,8,0
100,79,59,58,81,1
37,70,21,45,44,0
72,19,20,29,27,0
15,18,60,92,37,0
11,64,60,88,45,0
41,21,79,52,81,0
26,1,63,8,55,0
68,42,100,85,43,1
56,85,57,86,33,0
33,80,6,1,53,0
79,65,86,39,51,1
44,66,62,2,83,0
12,63,44,22,55,0
10,4,19,19,30,0
83,53,7,63,49,0
61,91,43,56,37,1
1,28,82,37,12,0
62,10,16,51,33,0
88,74,100,26,45,0
23,1,14,81,26,0
50,96,43,31,46,0
94,75,90,16,18,0
89,77,49,38,25,0
67,18,99,87,97,0
56,9,39,46,76,0
63,1,96,54,49,0
74,22,32,1,37,0
17,17,68,19,21,0
97,22,90,80,93,0
20,31,19,92,51,0
24,65,27,26,93,0
96,4,23,71,87,0
42,99,71,55,50,1
15,42,45,44,66,0
33,48,84,47,82,0
75,8,50,71,75,0
28,31,58,100,61,0
74,39,37,71,0,0
10,47,83,37,36,0
95,25,60,26,8,0
72,67,87,35,30,0
4,52,82,93,59,0
65,37,14,68,90,0
11,26,90,62,20,0
90,89,40,53,54,1
94,99,9,67,43,0
85,81,97,91,6,0
99,81,11,55,79,0
64,83,18,20,7,0
65,72,43,36,85,1
31,53,98,57,35,0
81,71,88,48,5,0
24,76,10,11,33,0
61,93,29,92,97,0
23,27,74,15,97,0
17,7,70,91,46,0
27,26,24,77,75,0
84,59,70,98,61,1
98,1,45,81,52,0
53,40,76,22,10,0
95,75,44,66,19,0
79,61,34,28,76,0
14,46,31,32,74,0
93,14,30,79,56,0
15,35,7,84,68,0
0,33,10,14,92,0
63,51,9,2,18,0
71,16,67,84,74,0
100,22,73,4,58,0
61,4,0,99,63,0
19,49,48,15,39,0
44,24,77,44,99,0
46,96,83,20,46,0
59,98,28,70,90,0
58,31,76,8,17,0
25,0,77,3,21,0
25,58,9,32,88,0
33,43,82,32,96,0
26,34,60,93,63,0
6,1,45,59,89,0
86,60,95,35,56,0
52,77,95,97,63,1
87,11,91,32,25,0
8,93,26,92,81,0
97,58,77,69,47,1
40,82,8,28,33,0
27,29,8,50,44,0
54,59,36,71,5,0
90,82,14,31,14,0
40,22,98,20,64,0
46,90,72,84,50,1
86,28,85,85,83,0
44,96,43,95,68,1
49,28,48,19,96,0
69,59,62,48,55,1
91,51,69,82,73,1
21,64,40,76,21,0
45,45,58,21,90,0
94,43,92,45,88,1
78,11,2,24,76,0
45,69,19,38,3,0
4,88,11,44,88,0
14,28,5,76,24,0
47,78,39,22,58,0
25,56,94,18,99,0
98,92,61,84,88,1
80,81,73,91,48,1
25,70,77,85,31,0
73,73,42,74,88,1
6,71,73,79,3,0
70,100,70,50,53,1
92,0,22,67,23,0
5,77,17,48,19,0
90,96,85,83,97,1
38,97,71,72,9,0
82,53,39,33,80,0
95,47,19,5,97,0
1,73,85,36,99,0
25,71,85,45,43,0
77,14,9,34,69,0
94,35,26,29,67,0
64,54,12,25,82,0
41,56,47,51,75,1
82,64,96,88,76,1
81,42,98,81,30,0
62,44,77,58,46,1
41,45,14,97,47,0
66,91,10,2,87,0
95,22,93,56,83,0
5,3,56,59,27,0
77,65,62,59,66,1
32,90,44,7,73,0
33,13,97,68,16,0
1,17,33,83,62,0
28,77,90,98,36,0
52,15,99,69,23,0
90,80,72,80,98,1
25,83,47,37,12,0
50,6,94,23,98,0
36,56,70,16,72,0
38,7,73,77,52,0
42,6,25,95,65,0
67,54,92,14,22,0
100,93,12,24,6,0
20,64,13,20,2,0
31,12,5,34,32,0
67,63,15,41,48,0
15,87,80,80,98,0
79,83,45,86,94,1
55,46,6,57,77,0
86,52,20,62,3,0
44,96,72,82,72,1
10,28,84,13,57,0
51,81,46,95,99,1
13,11,38,92,18,0
94,12,51,43,78,0
82,55,91,42,89,1
31,69,76,89,32,0
93,16,28,47,83,0
71,88,12,27,30,0
5,25,43,43,98,0
16,20,20,68,56,0
72,54,3,75,63,0
71,27,40,3,74,0
92,46,4,39,14,0
12,10,75,60,17,0
78,12,10,13,18,0
78,81,53,6,80,0
87,47,32,73,93,0
97,50,55,8,0,0
89,7,41,90,72,0
92,8,0,12,64,0
36,73,35,35,52,0
68,30,51,89,72,0
38,53,100,84,27,0
93,33,98,29,16,0
71,83,40,30,79,0
91,4,28,88,76,0
75,84,42,12,3,0
64,14,7,23,11,0
18,90,7,99,95,0
27,20,89,52,5,0
32,82,12,30,73,0
21,21,63,58,91,0
37,29,65,81,19,0
7,10,30,44,96,0
89,92,81,54,26,0
15,39,83,24,100,0
89,73,4,19,74,0
97,28,33,23,68,0
62,1,0,22,52,0
89,92,25,23,65,0
78,28,11,49,95,0
19,42,23,29,41,0
26,74,40,86,51,0
13,89,54,41,48,0
83,47,66,98,56,1
19,38,89,65,86,0
50,22,22,90,48,0
14,37,34,20,98,0
38,24,13,4,4,0
43,34,9,20,18,0
40,11,8,12,90,0
34,75,42,47,21,0
0,28,77,35,90,0
30,50,1,74,90,0
17,85,69,98,73,0
75,9,77,40,94,0
40,2,20,79,12,0
82,23,19,6,14,0
29,2,13,74,92,0
33,40,44,62,40,0
6,2,66,2,48,0
19,33,92,41,23,0
56,78,57,45,11,0
83,63,28,65,65,0
100,14,100,7,22,0
98,28,0,67,25,0
6,12,86,77,72,0
79,51,88,0,76,0
68,9,53,42,59,0
72,0,37,45,77,0
48,11,52,39,67,0
36,33,79,25,39,0
16,29,87,36,53,0
21,29,94,37,51,0
2,15,33,53,58,0
63,39,61,47,26,0
39,46,33,42,20,0
74,100,6,2,22,0
34,91,15,53,93,0
18,5,85,45,88,0
19,13,53,39,80,0
69,18,98,42,10,0
57,67,40,37,23,0
6,85,26,37,12,0
57,90,59,37,12,0
31,55,15,25,4,0
44,36,40,94,93,1
6,47,97,66,76,0
71,51,46,83,100,1
33,16,23,63,3,0
34,20,85,35,46,0
32,25,7,56,97,0
33,69,94,57,22,0
20,91,36,60,91,0
16,75,74,57,26,0
83,3,21,6,30,0
72,36,74,21,34,0
20,97,14,51,97,0
40,92,64,8,90,0
20,89,93,16,82,0
75,7,42,94,49,0
6,6,96,54,81,0
92,7,36,1,64,0
16,52,0,4,96,0
21,86,11,44,79,0
4,56,59,49,82,0
51,19,53,24,69,0
18,85,100,82,93,0
34,77,23,5,7,0
6,65,88,91,66,0
61,10,65,37,86,0
48,71,2,93,92,0
73,49,47,37,7,0
33,33,33,13,100,0
48,47,64,34,13,0
2,20,1,74,92,0
77,94,12,81,41,0
26,74,84,20,22,0
59,54,77,51,79,1
54,6,53,58,31,0
17,25,100,72,81,0
53,10,25,61,35,0
22,75,37,27,24,0
92,32,3,24,57,0
32,4,97,97,73,0
36,34,77,63,52,0
80,27,91,25,57,0
12,67,4,11,12,0
10,49,82,60,91,0
3,78,12,99,65,0
85,33,78,1,16,0
44,0,10,100,73,0
30,52,55,17,63,0
4,73,69,58,22,0
82,7,14,54,64,0
100,94,33,65,30,0
2,17,23,68,66,0
63,45,57,75,84,1
62,89,90,75,24,0
6,24,50,54,5,0
87,95,57,64,92,1
56,28,1,88,9,0
6,14,27,0,26,0
4,1,8,16,57,0
33,19,87,16,33,0
65,18,18,37,75,0
76,31,21,91,81,0
30,27,14,95,11,0
65,97,57,8,21,0
64,20,55,12,61,0
6,15,24,75,98,0
42,41,55,21,36,0
26,76,52,12,87,0
49,80,17,71,68,0
26,1,62,55,59,0
15,56,56,73,56,0
2,6,60,51,37,0
26,3,75,32,18,0
77,13,4,6,1,0
29,18,92,7,68,0
100,46,76,79,82,1
36,26,60,21,2,0
93,59,97,76,58,1
0,23,57,15,43,0
5,18,52,14,100,0
65,49,49,94,58,1
34,95,4,11,17,0
75,55,97,34,8,0
60,28,11,79,49,0
48,32,62,68,93,0
57,15,40,20,100,0
100,90,95,68,39,1
6,72,58,86,68,0
12,52,57,22,17,0
96,76,36,50,6,0
85,84,83,97,11,0
74,86,50,94,36,1
88,60,54,11,32,0
77,16,100,17,94,0
89,43,17,55,71,0
5,52,83,70,47,0
32,34,31,11,2,0
99,67,65,56,39,1
80,94,28,56,88,0
59,59,23,1,90,0
11,4,76,75,76,0
25,65,94,91,59,0
24,41,29,83,61,0
53,69,17,15,63,0
49,50,66,30,16,0
89,93,4,63,3,0
12,19,56,74,92,0
82,60,89,2,65,0
92,13,41,85,67,0
47,59,50,54,59,1
64,84,12,25,0,0
64,12,1,37,53,0
33,17,32,49,44,0
29,9,68,54,28,0
86,83,31,96,89,0
88,45,23,38,7,0
44,53,68,57,28,0
18,48,50,15,35,0
32,56,53,64,41,0
68,11,79,77,61,0
89,53,100,56,86,1
3,97,2,17,60,0
10,71,76,24,18,0
79,2,82,61,30,0
21,23,66,75,8,0
28,22,83,16,28,0
97,62,22,16,44,0
41,95,66,9,59,0
68,68,83,41,97,1
89,56,39,75,56,1
60,10,53,26,60,0
70,10,10,88,92,0
68,63,31,69,9,0
15,77,15,21,24,0
84,77,26,51,25,0
100,84,68,91,14,0
13,17,29,10,17,0
10,72,6,52,67,0
71,85,25,92,32,0
92,90,76,44,78,1
5,9,35,58,7,0
59,67,28,1,94,0
66,70,24,96,10,0
61,36,10,32,48,0
99,96,64,87,93,1
96,59,33,80,29,0
25,18,12,63,94,0
55,47,18,20,99,0
60,55,16,23,87,0
10,51,41,26,97,0
8,63,93,39,6,0
4,87,12,93,18,0
54,95,90,17,65,0
34,10,32,19,7,0
67,17,69,62,6,0
49,47,30,26,90,0
2,8,30,3,27,0
92,16,40,27,44,0
0,38,42,1,3,0
69,89,38,41,90,1
62,10,30,23,63,0
0,95,58,85,71,0
77,34,83,15,1,0
99,61,82,61,91,1
54,74,50,59,17,0
6,74,75,22,81,0
24,55,51,8,89,0
88,30,64,88,45,0
23,2,23,14,86,0
52,61,81,76,34,0
74,29,83,72,49,0
13,93,71,88,64,0
72,55,39,22,17,0
22,71,42,76,37,0
46,0,32,16,45,0
71,59,86,86,38,1
66,64,47,32,78,0
16,62,44,28,80,0
65,84,39,22,13,0
50,3,79,96,83,0
48,44,67,53,4,0
25,42,21,22,60,0
49,88,92,88,52,1
82,45,2,83,19,0
64,86,53,87,7,0
79,40,50,42,79,1
78,37,22,72,68,0
27,85,34,18,93,0
32,44,64,26,89,0
86,36,88,27,51,0
78,77,64,37,70,1
30,78,7,13,23,0
63,98,56,67,67,1
60,73,61,11,69,0
73,7,43,95,71,0
77,56,44,68,84,1
29,32,18,7,62,0
92,4,58,55,7,0
84,2,100,45,37,0
47,73,41,15,31,0
59,66,98,18,44,0
6,67,25,20,97,0
26,19,16,26,57,0
83,4,24,56,69,0
18,42,17,77,93,0
15,81,70,59,60,0
51,7,68,7,3,0
36,34,59,59,26,0
68,3,43,50,76,0
41,56,100,96,74,1
73,80,39,37,92,1
9,42,43,71,55,0
53,86,62,73,45,1
15,59,56,56,92,0
75,98,34,34,10,0
43,35,27,90,18,0
84,43,64,20,56,0
91,83,11,54,75,0
63,3,15,79,69,0
35,65,82,76,13,0
43,58,2,75,90,0
88,40,45,29,98,0
69,99,91,11,15,0
68,13,89,58,70,0
33,42,8,0,65,0
83,62,45,51,29,0
70,61,86,61,96,1
68,57,84,99,35,0
35,86,56,53,97,0
48,42,20,94,6,0
42,55,39,80,3,0
10,28,42,90,24,0
55,63,38,73,7,0
22,90,41,81,97,0
68,90,34,43,29,0
96,16,66,73,67,0
84,97,60,53,73,1
39,70,56,89,78,1
53,10,87,96,11,0
82,43,48,44,57,1
35,64,90,93,68,0
19,65,42,49,4,0
77,50,53,32,4,0
62,25,22,67,92,0
3,20,5,57,74,0
67,81,54,96,48,1
48,63,10,6,9,0
92,27,82,59,7,0
65,24,84,66,80,0
15,71,36,37,92,0
7,3,71,51,94,0
94,10,22,20,19,0
76,70,35,7,53,0
25,33,66,23,0,0
28,4,32,97,95,0
35,35,4,9,19,0
100,96,83,85,51,1
60,52,19,100,46,0
12,25,42,99,43,0
47,29,8,73,74,0
28,39,52,46,54,0
65,24,73,55,70,0
20,87,46,4,42,0
86,27,56,42,25,0
33,13,49,51,99,0
25,60,13,7,30,0
92,10,15,15,8,0
47,96,51,85,15,0
64,15,61,39,70,0
35,33,47,42,34,0
80,18,2,15,78,0
76,15,10,89,5,0
87,43,6,8,51,0
98,40,13,1,35,0
22,65,67,44,59,0
29,73,46,58,44,0
